,group,is_risky,default,from_grade,to_grade,transition,year_horizon,l1_count,l2_count,total_warnings,any_warning
4413,safe_upgrade,0,0,CCC,B,CCC→B,2,31,23,54,1
4414,safe_upgrade,0,0,BB,BBB,BB→BBB,2,30,12,42,1
4415,safe_upgrade,0,0,CCC,B,CCC→B,2,35,16,51,1
4418,safe_upgrade,0,0,A,AA,A→AA,2,8,0,8,1
4419,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4420,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,0,4,1
4421,safe_upgrade,0,0,CCC,B,CCC→B,2,42,49,91,1
4422,safe_upgrade,0,0,BBB,A,BBB→A,2,1,0,1,1
4423,safe_upgrade,0,0,CCC,B,CCC→B,2,40,41,81,1
4425,safe_upgrade,0,0,CCC,B,CCC→B,2,33,33,66,1
4426,safe_upgrade,0,0,BB,BBB,BB→BBB,2,10,8,18,1
4427,safe_upgrade,0,0,BBB,A,BBB→A,2,18,5,23,1
4428,safe_upgrade,0,0,CCC,B,CCC→B,2,40,49,89,1
4429,safe_upgrade,0,0,B,BB,B→BB,2,31,33,64,1
4431,safe_upgrade,0,0,CCC,B,CCC→B,2,26,1,27,1
4434,safe_upgrade,0,0,B,BB,B→BB,2,12,7,19,1
4435,safe_upgrade,0,0,BB,BBB,BB→BBB,2,26,3,29,1
4436,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4437,safe_upgrade,0,0,CCC,B,CCC→B,2,40,42,82,1
4438,safe_upgrade,0,0,CCC,B,CCC→B,2,21,10,31,1
4439,safe_upgrade,0,0,BBB,A,BBB→A,2,5,1,6,1
4440,safe_upgrade,0,0,CCC,B,CCC→B,2,13,10,23,1
4441,safe_upgrade,0,0,B,BB,B→BB,2,26,1,27,1
4442,safe_upgrade,0,0,BB,BBB,BB→BBB,2,14,12,26,1
4444,safe_upgrade,0,0,B,BB,B→BB,2,11,6,17,1
4445,safe_upgrade,0,0,B,BB,B→BB,2,17,6,23,1
4446,safe_upgrade,0,0,BBB,A,BBB→A,2,4,0,4,1
4448,safe_upgrade,0,0,CCC,B,CCC→B,2,13,11,24,1
4449,safe_upgrade,0,0,CCC,B,CCC→B,2,27,11,38,1
4452,safe_upgrade,0,0,CCC,B,CCC→B,2,39,44,83,1
4453,safe_upgrade,0,0,B,BB,B→BB,2,3,0,3,1
4454,safe_upgrade,0,0,A,AA,A→AA,2,8,0,8,1
4455,safe_upgrade,0,0,CCC,B,CCC→B,2,41,48,89,1
4456,safe_upgrade,0,0,CCC,B,CCC→B,2,40,49,89,1
4458,safe_upgrade,0,0,B,BB,B→BB,2,26,17,43,1
4459,safe_upgrade,0,0,CCC,B,CCC→B,2,28,7,35,1
4460,safe_upgrade,0,0,BB,BBB,BB→BBB,2,13,3,16,1
4462,safe_upgrade,0,0,B,BB,B→BB,2,23,11,34,1
4464,safe_upgrade,0,0,BB,BBB,BB→BBB,2,12,3,15,1
4465,safe_upgrade,0,0,B,BB,B→BB,2,5,0,5,1
4466,safe_upgrade,0,0,CCC,B,CCC→B,2,33,29,62,1
4467,safe_upgrade,0,0,CCC,B,CCC→B,2,40,48,88,1
4468,safe_upgrade,0,0,B,BB,B→BB,2,11,2,13,1
4471,safe_upgrade,0,0,B,BB,B→BB,2,23,7,30,1
4472,safe_upgrade,0,0,CCC,B,CCC→B,2,6,0,6,1
4474,safe_upgrade,0,0,CCC,B,CCC→B,2,15,8,23,1
4476,safe_upgrade,0,0,BB,BBB,BB→BBB,2,5,0,5,1
4477,safe_upgrade,0,0,B,BB,B→BB,2,14,1,15,1
4478,safe_upgrade,0,0,CCC,B,CCC→B,2,33,20,53,1
4479,safe_upgrade,0,0,B,BB,B→BB,2,21,6,27,1
4480,safe_upgrade,0,0,BBB,A,BBB→A,2,17,5,22,1
4482,safe_upgrade,0,0,B,BB,B→BB,2,13,5,18,1
4483,safe_upgrade,0,0,BB,BBB,BB→BBB,2,7,1,8,1
4485,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,0,4,1
4486,safe_upgrade,0,0,BBB,A,BBB→A,2,29,11,40,1
4487,safe_upgrade,0,0,B,BB,B→BB,2,28,9,37,1
4488,safe_upgrade,0,0,BBB,A,BBB→A,2,20,1,21,1
4489,safe_upgrade,0,0,B,BB,B→BB,2,37,42,79,1
4490,safe_upgrade,0,0,B,BB,B→BB,2,7,1,8,1
4491,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4493,safe_upgrade,0,0,A,AA,A→AA,2,26,3,29,1
4494,safe_upgrade,0,0,B,BB,B→BB,2,28,7,35,1
4495,safe_upgrade,0,0,BB,BBB,BB→BBB,2,1,0,1,1
4496,safe_upgrade,0,0,A,AA,A→AA,2,20,10,30,1
4497,safe_upgrade,0,0,CCC,B,CCC→B,2,7,3,10,1
4498,safe_upgrade,0,0,CCC,B,CCC→B,2,36,25,61,1
4499,safe_upgrade,0,0,B,BB,B→BB,2,6,4,10,1
4502,safe_upgrade,0,0,B,BB,B→BB,2,1,0,1,1
4503,safe_upgrade,0,0,CCC,B,CCC→B,2,31,34,65,1
4504,safe_upgrade,0,0,CCC,B,CCC→B,2,17,23,40,1
4505,safe_upgrade,0,0,CCC,B,CCC→B,2,41,44,85,1
4506,safe_upgrade,0,0,BB,BBB,BB→BBB,2,12,8,20,1
4507,safe_upgrade,0,0,B,BB,B→BB,2,22,1,23,1
4508,safe_upgrade,0,0,BB,BBB,BB→BBB,2,7,2,9,1
4509,safe_upgrade,0,0,BBB,A,BBB→A,2,5,0,5,1
4510,safe_upgrade,0,0,CCC,B,CCC→B,2,19,28,47,1
4511,safe_upgrade,0,0,BB,BBB,BB→BBB,2,3,0,3,1
4513,safe_upgrade,0,0,BBB,A,BBB→A,2,6,0,6,1
4516,safe_upgrade,0,0,CCC,B,CCC→B,2,41,41,82,1
4517,safe_upgrade,0,0,BB,BBB,BB→BBB,2,3,0,3,1
4518,safe_upgrade,0,0,BB,BBB,BB→BBB,2,12,1,13,1
4519,safe_upgrade,0,0,BB,BBB,BB→BBB,2,12,4,16,1
4520,safe_upgrade,0,0,CCC,B,CCC→B,2,18,1,19,1
4521,safe_upgrade,0,0,B,BB,B→BB,2,15,1,16,1
4522,safe_upgrade,0,0,BB,BBB,BB→BBB,2,13,9,22,1
4523,safe_upgrade,0,0,BB,BBB,BB→BBB,2,1,0,1,1
4524,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4525,safe_upgrade,0,0,B,BB,B→BB,2,29,23,52,1
4526,safe_upgrade,0,0,A,AA,A→AA,2,2,0,2,1
4527,safe_upgrade,0,0,BBB,A,BBB→A,2,8,1,9,1
4529,safe_upgrade,0,0,A,AA,A→AA,2,7,0,7,1
4530,safe_upgrade,0,0,CCC,B,CCC→B,2,27,1,28,1
4531,safe_upgrade,0,0,CCC,B,CCC→B,2,32,10,42,1
4532,safe_upgrade,0,0,B,BB,B→BB,2,14,4,18,1
4534,safe_upgrade,0,0,CCC,B,CCC→B,2,34,25,59,1
4535,safe_upgrade,0,0,BBB,A,BBB→A,2,3,1,4,1
4536,safe_upgrade,0,0,CCC,B,CCC→B,2,16,11,27,1
4539,safe_upgrade,0,0,CCC,B,CCC→B,2,34,20,54,1
4540,safe_upgrade,0,0,B,BB,B→BB,2,14,1,15,1
4541,safe_upgrade,0,0,B,BB,B→BB,2,29,33,62,1
4542,safe_upgrade,0,0,BB,BBB,BB→BBB,2,26,8,34,1
4545,safe_upgrade,0,0,CCC,B,CCC→B,2,40,39,79,1
4546,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,0,4,1
4547,safe_upgrade,0,0,B,BB,B→BB,2,21,1,22,1
4548,safe_upgrade,0,0,CCC,B,CCC→B,2,30,12,42,1
4549,safe_upgrade,0,0,A,AA,A→AA,2,2,0,2,1
4550,safe_upgrade,0,0,BB,BBB,BB→BBB,2,7,1,8,1
4552,safe_upgrade,0,0,B,BB,B→BB,2,17,16,33,1
4553,safe_upgrade,0,0,B,BB,B→BB,2,10,1,11,1
4554,safe_upgrade,0,0,B,BB,B→BB,2,25,11,36,1
4555,safe_upgrade,0,0,BB,BBB,BB→BBB,2,1,0,1,1
4556,safe_upgrade,0,0,A,AA,A→AA,2,4,0,4,1
4557,safe_upgrade,0,0,A,AA,A→AA,2,9,6,15,1
4559,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4560,safe_upgrade,0,0,CCC,B,CCC→B,2,41,42,83,1
4561,safe_upgrade,0,0,CCC,B,CCC→B,2,32,35,67,1
4562,safe_upgrade,0,0,B,BB,B→BB,2,3,0,3,1
4563,safe_upgrade,0,0,B,BB,B→BB,2,13,6,19,1
4564,safe_upgrade,0,0,B,BB,B→BB,2,13,6,19,1
4565,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4566,safe_upgrade,0,0,BBB,A,BBB→A,2,5,0,5,1
4567,safe_upgrade,0,0,BB,BBB,BB→BBB,2,2,0,2,1
4568,safe_upgrade,0,0,B,BB,B→BB,2,6,2,8,1
4569,safe_upgrade,0,0,BB,BBB,BB→BBB,2,24,1,25,1
4570,safe_upgrade,0,0,A,AA,A→AA,2,24,7,31,1
4571,safe_upgrade,0,0,CCC,B,CCC→B,2,8,3,11,1
4573,safe_upgrade,0,0,B,BB,B→BB,2,6,0,6,1
4574,safe_upgrade,0,0,B,BB,B→BB,2,7,0,7,1
4575,safe_upgrade,0,0,CCC,B,CCC→B,2,22,6,28,1
4576,safe_upgrade,0,0,BBB,A,BBB→A,2,1,0,1,1
4577,safe_upgrade,0,0,B,BB,B→BB,2,12,4,16,1
4578,safe_upgrade,0,0,B,BB,B→BB,2,21,23,44,1
4580,safe_upgrade,0,0,B,BB,B→BB,2,38,48,86,1
4581,safe_upgrade,0,0,CCC,B,CCC→B,2,41,48,89,1
4582,safe_upgrade,0,0,BBB,A,BBB→A,2,6,2,8,1
4584,safe_upgrade,0,0,B,BB,B→BB,2,21,3,24,1
4585,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,0,4,1
4586,safe_upgrade,0,0,BBB,A,BBB→A,2,9,3,12,1
4588,safe_upgrade,0,0,CCC,B,CCC→B,2,40,47,87,1
4590,safe_upgrade,0,0,CCC,B,CCC→B,2,39,32,71,1
4591,safe_upgrade,0,0,BBB,A,BBB→A,2,5,0,5,1
4592,safe_upgrade,0,0,B,BB,B→BB,2,8,4,12,1
4594,safe_upgrade,0,0,CCC,B,CCC→B,2,12,0,12,1
4595,safe_upgrade,0,0,B,BB,B→BB,2,6,0,6,1
4596,safe_upgrade,0,0,B,BB,B→BB,2,7,1,8,1
4597,safe_upgrade,0,0,CCC,B,CCC→B,2,35,26,61,1
4598,safe_upgrade,0,0,CCC,B,CCC→B,2,34,15,49,1
4600,safe_upgrade,0,0,CCC,B,CCC→B,2,26,1,27,1
4601,safe_upgrade,0,0,A,AA,A→AA,2,17,5,22,1
4602,safe_upgrade,0,0,BB,BBB,BB→BBB,2,6,2,8,1
4604,safe_upgrade,0,0,B,BB,B→BB,2,35,30,65,1
4605,safe_upgrade,0,0,CCC,B,CCC→B,2,32,8,40,1
4606,safe_upgrade,0,0,CCC,B,CCC→B,2,4,0,4,1
4607,safe_upgrade,0,0,BB,BBB,BB→BBB,2,10,0,10,1
4609,safe_upgrade,0,0,B,BB,B→BB,2,12,3,15,1
4610,safe_upgrade,0,0,CCC,B,CCC→B,2,32,17,49,1
4611,safe_upgrade,0,0,B,BB,B→BB,2,10,1,11,1
4612,safe_upgrade,0,0,A,AA,A→AA,2,2,0,2,1
4613,safe_upgrade,0,0,B,BB,B→BB,2,9,0,9,1
4614,safe_upgrade,0,0,BB,BBB,BB→BBB,2,3,0,3,1
4615,safe_upgrade,0,0,B,BB,B→BB,2,3,0,3,1
4616,safe_upgrade,0,0,BB,BBB,BB→BBB,2,5,0,5,1
4617,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,0,4,1
4618,safe_upgrade,0,0,CCC,B,CCC→B,2,19,28,47,1
4619,safe_upgrade,0,0,CCC,B,CCC→B,2,41,41,82,1
4620,safe_upgrade,0,0,BB,BBB,BB→BBB,2,7,0,7,1
4621,safe_upgrade,0,0,BB,BBB,BB→BBB,2,14,7,21,1
4622,safe_upgrade,0,0,B,BB,B→BB,2,29,15,44,1
4623,safe_upgrade,0,0,B,BB,B→BB,2,7,1,8,1
4624,safe_upgrade,0,0,BB,BBB,BB→BBB,2,8,0,8,1
4625,safe_upgrade,0,0,CCC,B,CCC→B,2,34,25,59,1
4626,safe_upgrade,0,0,B,BB,B→BB,2,35,23,58,1
4627,safe_upgrade,0,0,A,AA,A→AA,2,2,0,2,1
4630,safe_upgrade,0,0,B,BB,B→BB,2,33,22,55,1
4631,safe_upgrade,0,0,BBB,A,BBB→A,2,4,0,4,1
4632,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4633,safe_upgrade,0,0,BB,BBB,BB→BBB,2,1,0,1,1
4634,safe_upgrade,0,0,B,BB,B→BB,2,16,3,19,1
4635,safe_upgrade,0,0,BBB,A,BBB→A,2,8,0,8,1
4637,safe_upgrade,0,0,B,BB,B→BB,2,31,9,40,1
4638,safe_upgrade,0,0,B,BB,B→BB,2,8,0,8,1
4639,safe_upgrade,0,0,BB,BBB,BB→BBB,2,5,2,7,1
4640,safe_upgrade,0,0,A,AA,A→AA,2,4,1,5,1
4641,safe_upgrade,0,0,BBB,A,BBB→A,2,9,1,10,1
4642,safe_upgrade,0,0,B,BB,B→BB,2,7,1,8,1
4644,safe_upgrade,0,0,B,BB,B→BB,2,29,33,62,1
4645,safe_upgrade,0,0,CCC,B,CCC→B,2,34,21,55,1
4646,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4648,safe_upgrade,0,0,BB,BBB,BB→BBB,2,27,17,44,1
4649,safe_upgrade,0,0,B,BB,B→BB,2,34,23,57,1
4650,safe_upgrade,0,0,BBB,A,BBB→A,2,5,0,5,1
4651,safe_upgrade,0,0,B,BB,B→BB,2,14,8,22,1
4652,safe_upgrade,0,0,B,BB,B→BB,2,19,19,38,1
4653,safe_upgrade,0,0,A,AA,A→AA,2,5,0,5,1
4654,safe_upgrade,0,0,B,BB,B→BB,2,11,4,15,1
4656,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4658,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4659,safe_upgrade,0,0,BB,BBB,BB→BBB,2,20,23,43,1
4661,safe_upgrade,0,0,CCC,B,CCC→B,2,42,48,90,1
4662,safe_upgrade,0,0,CCC,B,CCC→B,2,20,3,23,1
4663,safe_upgrade,0,0,BBB,A,BBB→A,2,7,0,7,1
4665,safe_upgrade,0,0,BB,BBB,BB→BBB,2,7,1,8,1
4666,safe_upgrade,0,0,CCC,B,CCC→B,2,30,7,37,1
4667,safe_upgrade,0,0,B,BB,B→BB,2,8,1,9,1
4668,safe_upgrade,0,0,BB,BBB,BB→BBB,2,6,1,7,1
4669,safe_upgrade,0,0,B,BB,B→BB,2,5,0,5,1
4670,safe_upgrade,0,0,CCC,B,CCC→B,2,17,5,22,1
4671,safe_upgrade,0,0,CCC,B,CCC→B,2,8,3,11,1
4672,safe_upgrade,0,0,CCC,B,CCC→B,2,18,19,37,1
4673,safe_upgrade,0,0,CCC,B,CCC→B,2,16,10,26,1
4674,safe_upgrade,0,0,CCC,B,CCC→B,2,34,11,45,1
4675,safe_upgrade,0,0,CCC,B,CCC→B,2,16,12,28,1
4676,safe_upgrade,0,0,CCC,B,CCC→B,2,26,3,29,1
4677,safe_upgrade,0,0,BB,BBB,BB→BBB,2,16,4,20,1
4679,safe_upgrade,0,0,B,BB,B→BB,2,15,8,23,1
4680,safe_upgrade,0,0,CCC,B,CCC→B,2,8,2,10,1
4681,safe_upgrade,0,0,CCC,B,CCC→B,2,33,39,72,1
4683,safe_upgrade,0,0,CCC,B,CCC→B,2,32,13,45,1
4684,safe_upgrade,0,0,BBB,A,BBB→A,2,28,4,32,1
4686,safe_upgrade,0,0,CCC,B,CCC→B,2,6,0,6,1
4687,safe_upgrade,0,0,CCC,B,CCC→B,2,9,5,14,1
4688,safe_upgrade,0,0,B,BB,B→BB,2,28,23,51,1
4689,safe_upgrade,0,0,B,BB,B→BB,2,6,1,7,1
4691,safe_upgrade,0,0,B,BB,B→BB,2,5,0,5,1
4692,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4694,safe_upgrade,0,0,BBB,A,BBB→A,2,34,26,60,1
4696,safe_upgrade,0,0,CCC,B,CCC→B,2,17,2,19,1
4697,safe_upgrade,0,0,CCC,B,CCC→B,2,29,21,50,1
4698,safe_upgrade,0,0,B,BB,B→BB,2,18,2,20,1
4699,safe_upgrade,0,0,CCC,B,CCC→B,2,25,24,49,1
4700,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4701,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4702,safe_upgrade,0,0,B,BB,B→BB,2,9,0,9,1
4703,safe_upgrade,0,0,BBB,A,BBB→A,2,4,0,4,1
4704,safe_upgrade,0,0,BBB,A,BBB→A,2,18,1,19,1
4705,safe_upgrade,0,0,BB,BBB,BB→BBB,2,30,19,49,1
4706,safe_upgrade,0,0,B,BB,B→BB,2,5,1,6,1
4707,safe_upgrade,0,0,BB,BBB,BB→BBB,2,2,0,2,1
4708,safe_upgrade,0,0,BB,BBB,BB→BBB,2,34,21,55,1
4710,safe_upgrade,0,0,A,AA,A→AA,2,5,0,5,1
4712,safe_upgrade,0,0,CCC,B,CCC→B,2,42,48,90,1
4713,safe_upgrade,0,0,BB,BBB,BB→BBB,2,2,0,2,1
4714,safe_upgrade,0,0,BBB,A,BBB→A,2,31,10,41,1
4715,safe_upgrade,0,0,BB,BBB,BB→BBB,2,5,0,5,1
4716,safe_upgrade,0,0,BB,BBB,BB→BBB,2,3,0,3,1
4717,safe_upgrade,0,0,CCC,B,CCC→B,2,11,6,17,1
4719,safe_upgrade,0,0,B,BB,B→BB,2,12,7,19,1
4720,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4722,safe_upgrade,0,0,BBB,A,BBB→A,2,3,0,3,1
4723,safe_upgrade,0,0,CCC,B,CCC→B,2,23,14,37,1
4725,safe_upgrade,0,0,CCC,B,CCC→B,2,35,25,60,1
4726,safe_upgrade,0,0,CCC,B,CCC→B,2,9,0,9,1
4728,safe_upgrade,0,0,B,BB,B→BB,2,13,13,26,1
4729,safe_upgrade,0,0,BB,BBB,BB→BBB,2,8,1,9,1
4730,safe_upgrade,0,0,BBB,A,BBB→A,2,10,5,15,1
4731,safe_upgrade,0,0,CCC,B,CCC→B,2,25,5,30,1
4732,safe_upgrade,0,0,CCC,B,CCC→B,2,26,3,29,1
4733,safe_upgrade,0,0,CCC,B,CCC→B,2,32,13,45,1
4734,safe_upgrade,0,0,B,BB,B→BB,2,3,0,3,1
4736,safe_upgrade,0,0,CCC,B,CCC→B,2,5,1,6,1
4737,safe_upgrade,0,0,BB,BBB,BB→BBB,2,5,0,5,1
4738,safe_upgrade,0,0,CCC,B,CCC→B,2,32,10,42,1
4739,safe_upgrade,0,0,BBB,A,BBB→A,2,15,1,16,1
4740,safe_upgrade,0,0,B,BB,B→BB,2,8,0,8,1
4741,safe_upgrade,0,0,CCC,B,CCC→B,2,24,1,25,1
4742,safe_upgrade,0,0,B,BB,B→BB,2,14,1,15,1
4743,safe_upgrade,0,0,BB,BBB,BB→BBB,2,5,0,5,1
4744,safe_upgrade,0,0,BB,BBB,BB→BBB,2,6,1,7,1
4745,safe_upgrade,0,0,BB,BBB,BB→BBB,2,6,0,6,1
4747,safe_upgrade,0,0,B,BB,B→BB,2,7,4,11,1
4748,safe_upgrade,0,0,B,BB,B→BB,2,37,38,75,1
4750,safe_upgrade,0,0,CCC,B,CCC→B,2,39,25,64,1
4751,safe_upgrade,0,0,CCC,B,CCC→B,2,7,2,9,1
4752,safe_upgrade,0,0,B,BB,B→BB,2,5,1,6,1
4754,safe_upgrade,0,0,BBB,A,BBB→A,2,5,0,5,1
4755,safe_upgrade,0,0,B,BB,B→BB,2,7,2,9,1
4756,safe_upgrade,0,0,CCC,B,CCC→B,2,12,2,14,1
4757,safe_upgrade,0,0,CCC,B,CCC→B,2,13,2,15,1
4758,safe_upgrade,0,0,B,BB,B→BB,2,5,0,5,1
4759,safe_upgrade,0,0,CCC,B,CCC→B,2,37,31,68,1
4760,safe_upgrade,0,0,B,BB,B→BB,2,17,13,30,1
4761,safe_upgrade,0,0,BB,BBB,BB→BBB,2,0,0,0,0
4762,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4763,safe_upgrade,0,0,CCC,B,CCC→B,2,27,1,28,1
4764,safe_upgrade,0,0,CCC,B,CCC→B,2,19,15,34,1
4765,safe_upgrade,0,0,CCC,B,CCC→B,2,8,0,8,1
4766,safe_upgrade,0,0,B,BB,B→BB,2,8,0,8,1
4767,safe_upgrade,0,0,BB,BBB,BB→BBB,2,27,3,30,1
4768,safe_upgrade,0,0,CCC,B,CCC→B,2,31,11,42,1
4770,safe_upgrade,0,0,CCC,B,CCC→B,2,8,1,9,1
4772,safe_upgrade,0,0,BB,BBB,BB→BBB,2,13,8,21,1
4775,safe_upgrade,0,0,B,BB,B→BB,2,6,0,6,1
4776,safe_upgrade,0,0,BB,BBB,BB→BBB,2,8,0,8,1
4777,safe_upgrade,0,0,B,BB,B→BB,2,7,1,8,1
4779,safe_upgrade,0,0,BBB,A,BBB→A,2,3,1,4,1
4781,safe_upgrade,0,0,B,BB,B→BB,2,8,0,8,1
4782,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4783,safe_upgrade,0,0,B,BB,B→BB,2,1,0,1,1
4785,safe_upgrade,0,0,BB,BBB,BB→BBB,2,1,0,1,1
4787,safe_upgrade,0,0,B,BB,B→BB,2,25,1,26,1
4788,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4789,safe_upgrade,0,0,BBB,A,BBB→A,2,0,0,0,0
4790,safe_upgrade,0,0,BBB,A,BBB→A,2,1,0,1,1
4791,safe_upgrade,0,0,CCC,B,CCC→B,2,3,1,4,1
4793,safe_upgrade,0,0,CCC,B,CCC→B,2,3,0,3,1
4794,safe_upgrade,0,0,B,BB,B→BB,2,7,0,7,1
4795,safe_upgrade,0,0,A,AA,A→AA,2,3,0,3,1
4796,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4797,safe_upgrade,0,0,BBB,A,BBB→A,2,0,0,0,0
4798,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4800,safe_upgrade,0,0,B,BB,B→BB,2,36,23,59,1
4802,safe_upgrade,0,0,BB,BBB,BB→BBB,2,8,4,12,1
4805,safe_upgrade,0,0,B,BB,B→BB,2,33,14,47,1
4806,safe_upgrade,0,0,B,BB,B→BB,2,30,17,47,1
4808,safe_upgrade,0,0,B,BB,B→BB,2,16,7,23,1
4809,safe_upgrade,0,0,CCC,B,CCC→B,2,35,21,56,1
4810,safe_upgrade,0,0,CCC,B,CCC→B,2,23,28,51,1
4811,safe_upgrade,0,0,B,BB,B→BB,2,7,0,7,1
4812,safe_upgrade,0,0,A,AA,A→AA,2,1,0,1,1
4813,safe_upgrade,0,0,B,BB,B→BB,2,23,3,26,1
4814,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4816,safe_upgrade,0,0,CCC,B,CCC→B,2,31,10,41,1
4817,safe_upgrade,0,0,B,BB,B→BB,2,5,0,5,1
4818,safe_upgrade,0,0,CCC,B,CCC→B,2,18,14,32,1
4819,safe_upgrade,0,0,B,BB,B→BB,2,17,18,35,1
4820,safe_upgrade,0,0,CCC,B,CCC→B,2,41,41,82,1
4821,safe_upgrade,0,0,BB,BBB,BB→BBB,2,26,1,27,1
4822,safe_upgrade,0,0,CCC,B,CCC→B,2,34,25,59,1
4823,safe_upgrade,0,0,BBB,A,BBB→A,2,4,0,4,1
4824,safe_upgrade,0,0,B,BB,B→BB,2,3,0,3,1
4825,safe_upgrade,0,0,CCC,B,CCC→B,2,35,21,56,1
4826,safe_upgrade,0,0,BBB,A,BBB→A,2,0,0,0,0
4827,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4828,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4829,safe_upgrade,0,0,CCC,B,CCC→B,2,36,21,57,1
4830,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4831,safe_upgrade,0,0,CCC,B,CCC→B,2,37,34,71,1
4832,safe_upgrade,0,0,B,BB,B→BB,2,24,21,45,1
4837,safe_upgrade,0,0,CCC,B,CCC→B,2,33,23,56,1
4838,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4839,safe_upgrade,0,0,BB,BBB,BB→BBB,2,23,1,24,1
4840,safe_upgrade,0,0,BBB,A,BBB→A,2,26,2,28,1
4841,safe_upgrade,0,0,CCC,B,CCC→B,2,26,20,46,1
4842,safe_upgrade,0,0,BB,BBB,BB→BBB,2,3,0,3,1
4844,safe_upgrade,0,0,B,BB,B→BB,2,29,11,40,1
4845,safe_upgrade,0,0,CCC,B,CCC→B,2,30,7,37,1
4846,safe_upgrade,0,0,B,BB,B→BB,2,6,1,7,1
4847,safe_upgrade,0,0,B,BB,B→BB,2,6,2,8,1
4848,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4850,safe_upgrade,0,0,BB,BBB,BB→BBB,2,2,0,2,1
4851,safe_upgrade,0,0,CCC,B,CCC→B,2,9,3,12,1
4852,safe_upgrade,0,0,CCC,B,CCC→B,2,39,37,76,1
4853,safe_upgrade,0,0,CCC,B,CCC→B,2,30,11,41,1
4855,safe_upgrade,0,0,B,BB,B→BB,2,0,0,0,0
4856,safe_upgrade,0,0,B,BB,B→BB,2,9,2,11,1
4857,safe_upgrade,0,0,BB,BBB,BB→BBB,2,0,0,0,0
4858,safe_upgrade,0,0,CCC,B,CCC→B,2,31,10,41,1
4859,safe_upgrade,0,0,CCC,B,CCC→B,2,16,7,23,1
4860,safe_upgrade,0,0,CCC,B,CCC→B,2,13,6,19,1
4861,safe_upgrade,0,0,B,BB,B→BB,2,0,0,0,0
4862,safe_upgrade,0,0,A,AA,A→AA,2,1,0,1,1
4863,safe_upgrade,0,0,BB,BBB,BB→BBB,2,22,1,23,1
4864,safe_upgrade,0,0,B,BB,B→BB,2,3,0,3,1
4865,safe_upgrade,0,0,BBB,A,BBB→A,2,2,0,2,1
4867,safe_upgrade,0,0,B,BB,B→BB,2,1,0,1,1
4868,safe_upgrade,0,0,B,BB,B→BB,2,0,0,0,0
4869,safe_upgrade,0,0,B,BB,B→BB,2,4,0,4,1
4870,safe_upgrade,0,0,BBB,A,BBB→A,2,1,0,1,1
4871,safe_upgrade,0,0,CCC,B,CCC→B,2,10,1,11,1
4872,safe_upgrade,0,0,B,BB,B→BB,2,11,3,14,1
4875,safe_upgrade,0,0,B,BB,B→BB,2,24,5,29,1
4876,safe_upgrade,0,0,B,BB,B→BB,2,14,7,21,1
4877,safe_upgrade,0,0,BB,BBB,BB→BBB,2,3,0,3,1
4878,safe_upgrade,0,0,B,BB,B→BB,2,8,0,8,1
4879,safe_upgrade,0,0,CCC,B,CCC→B,2,25,2,27,1
4880,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,0,4,1
4881,safe_upgrade,0,0,BB,BBB,BB→BBB,2,9,0,9,1
4882,safe_upgrade,0,0,B,BB,B→BB,2,2,0,2,1
4883,safe_upgrade,0,0,BB,BBB,BB→BBB,2,0,0,0,0
4884,safe_upgrade,0,0,CCC,B,CCC→B,2,30,8,38,1
4885,safe_upgrade,0,0,BB,BBB,BB→BBB,2,4,1,5,1
